K	d	N	Method	TruePerf	alpha	bandwidth
1000	10	10	S-NW	1.005008317862187	1.0101010101010102	0.16121212121212122
1000	10	10	SAA	1.036347870241544	0.0	-1.0
1000	10	10	S-SAA	1.0062375820671834	1.0101010101010102	-1.0
1000	10	10	NW	1.2424103768685228	0.0	0.01
1000	10	10	HS-NW	1.005049041438322	2.0202020202020203	0.01
1000	10	10	NWbar	1.3541842181725108	0.0	0.7156565656565657
1000	10	10	S-NW	0.9972268263776796	1.0101010101010102	1.9253535353535354
1000	10	10	SAA	0.9945861149035786	0.0	-1.0
1000	10	10	S-SAA	0.986857464224202	1.0101010101010102	-1.0
1000	10	10	NW	1.2404883192843341	0.0	0.01
1000	10	10	HS-NW	0.9869329525837365	1.0101010101010102	0.01
1000	10	10	NWbar	1.3737311511552928	0.0	0.7156565656565657
1000	10	10	S-NW	0.9779436605213865	1.0101010101010102	1.7237373737373738
1000	10	10	SAA	0.9928489930770004	0.0	-1.0
1000	10	10	S-SAA	0.9874931832342391	1.0101010101010102	-1.0
1000	10	10	NW	1.2708528755687583	0.0	0.01
1000	10	10	HS-NW	0.9798372577538936	1.0101010101010102	0.01
1000	10	10	NWbar	1.007956166880398	0.0	0.6148484848484849
1000	10	10	S-NW	0.9785188872645447	1.0101010101010102	0.41323232323232323
1000	10	10	SAA	1.0387961021343475	0.0	-1.0
1000	10	10	S-SAA	1.02147120557033	1.0101010101010102	-1.0
1000	10	10	NW	1.240695233551297	0.0	0.01
1000	10	10	HS-NW	1.026717837764907	2.0202020202020203	0.01
1000	10	10	NWbar	1.0156827829200041	0.0	0.6148484848484849
1000	10	10	S-NW	1.014047991463935	1.0101010101010102	4.596767676767676
1000	10	10	SAA	1.01503704138498	0.0	-1.0
1000	10	10	S-SAA	1.01503704138498	0.0	-1.0
1000	10	10	NW	1.2446216920242472	0.0	0.01
1000	10	10	HS-NW	1.0027648028777891	1.0101010101010102	0.01
1000	10	10	NWbar	1.01503704138498	0.0	0.01
1000	10	10	S-NW	1.0027648028777891	1.0101010101010102	0.01
1000	10	10	SAA	0.9971225346789703	0.0	-1.0
1000	10	10	S-SAA	0.9962032152471837	1.0101010101010102	-1.0
1000	10	10	NW	1.2159702880641496	0.0	0.01
1000	10	10	HS-NW	0.9966480717213103	1.0101010101010102	0.01
1000	10	10	NWbar	0.9960498934645743	0.0	0.5644444444444444
1000	10	10	S-NW	0.9945717034432968	1.0101010101010102	5.0
1000	10	10	SAA	1.017302724110284	0.0	-1.0
1000	10	10	S-SAA	1.0052856762715754	1.0101010101010102	-1.0
1000	10	10	NW	1.2400511558441467	0.0	0.01
1000	10	10	HS-NW	0.9908902398575256	1.0101010101010102	0.01
1000	10	10	NWbar	1.017302724110284	0.0	0.01
1000	10	10	S-NW	0.9899564312684171	1.0101010101010102	4.848787878787879
1000	10	10	SAA	1.006712088617644	0.0	-1.0
1000	10	10	S-SAA	1.006712088617644	0.0	-1.0
1000	10	10	NW	1.2447781930010504	0.0	0.01
1000	10	10	HS-NW	1.006712088617644	0.0	0.01
1000	10	10	NWbar	1.204437341837418	0.0	0.6652525252525252
1000	10	10	S-NW	1.006712088617644	0.0	0.01
1000	10	10	SAA	1.0378221943371124	0.0	-1.0
1000	10	10	S-SAA	1.0300130049178173	1.0101010101010102	-1.0
1000	10	10	NW	1.2309999051432734	0.0	0.01
1000	10	10	HS-NW	1.0118084701758991	2.0202020202020203	0.01
1000	10	10	NWbar	1.2097480079582124	0.0	0.6652525252525252
1000	10	10	S-NW	1.0116686993240542	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	0.990770337795857	0.0	-1.0
1000	10	10	S-SAA	0.990770337795857	0.0	-1.0
1000	10	10	NW	1.2255037399605	0.0	0.01
1000	10	10	HS-NW	0.990770337795857	0.0	0.01
1000	10	10	NWbar	1.195820791652693	0.0	0.6652525252525252
1000	10	10	S-NW	0.990770337795857	0.0	0.01
1000	10	10	SAA	1.0106252801647784	0.0	-1.0
