K	d	N	Method	TruePerf	alpha	bandwidth
1000	10	10	FullInfo	0.9843667742424689	0.0	-1.0
1000	10	10	SAA	1.1010012427053475	0.0	-1.0
1000	10	10	S-SAA	1.1010012427053475	0.0	-1.0
1000	10	10	NW	1.0022336990008258	0.0	0.11080808080808081
1000	10	10	HS-NW	0.9998675217379794	60.60606060606061	0.11080808080808081
1000	10	10	NWbar	1.0032593037968156	0.0	0.8164646464646464
1000	10	10	S-NW	0.9979922694932353	44.44444444444444	0.21161616161616162
1000	10	10	SAA	1.1662670089715281	0.0	-1.0
1000	10	10	S-SAA	1.1373863456531734	1.0101010101010102	-1.0
1000	10	10	NW	1.0009466097408155	0.0	0.11080808080808081
1000	10	10	HS-NW	1.000303692384387	67.67676767676768	0.11080808080808081
1000	10	10	NWbar	1.0006112921417862	0.0	0.8668686868686869
1000	10	10	S-NW	0.9977195470373804	31.31313131313131	0.16121212121212122
1000	10	10	SAA	1.1212615250929236	0.0	-1.0
1000	10	10	S-SAA	1.117258672526257	1.0101010101010102	-1.0
1000	10	10	NW	1.0049122513774338	0.0	0.21161616161616162
1000	10	10	HS-NW	1.005301614067348	74.74747474747475	0.21161616161616162
1000	10	10	NWbar	1.005733582333977	0.0	0.8164646464646464
1000	10	10	S-NW	1.0012221354155548	98.98989898989899	0.5140404040404041
1000	10	10	SAA	1.1737449595268405	0.0	-1.0
1000	10	10	S-SAA	1.1638502030825713	1.0101010101010102	-1.0
1000	10	10	NW	1.0107287241738503	0.0	0.36282828282828283
1000	10	10	HS-NW	1.0149760689613099	94.94949494949495	0.36282828282828283
1000	10	10	NWbar	1.0199444239183164	0.0	0.8164646464646464
1000	10	10	S-NW	1.0036832668255837	95.95959595959596	1.0180808080808081
1000	10	10	SAA	1.1371989274651662	0.0	-1.0
1000	10	10	S-SAA	1.1289301112430616	1.0101010101010102	-1.0
1000	10	10	NW	1.0106233565801896	0.0	0.41323232323232323
1000	10	10	HS-NW	1.007370785692331	24.242424242424242	0.41323232323232323
1000	10	10	NWbar	1.008232833281618	0.0	0.8164646464646464
1000	10	10	S-NW	1.004154069570595	73.73737373737374	0.7660606060606061
1000	10	10	SAA	1.105266248763775	0.0	-1.0
1000	10	10	S-SAA	1.0968612293151454	1.0101010101010102	-1.0
1000	10	10	NW	1.0025525966681075	0.0	0.5644444444444444
1000	10	10	HS-NW	0.999012066475126	59.5959595959596	0.5644444444444444
1000	10	10	NWbar	1.0023494374620692	0.0	0.8164646464646464
1000	10	10	S-NW	0.999012066475126	59.5959595959596	0.5644444444444444
1000	10	10	SAA	1.1231021398192418	0.0	-1.0
1000	10	10	S-SAA	1.1170748354565494	1.0101010101010102	-1.0
1000	10	10	NW	1.0055563730331378	0.0	0.41323232323232323
1000	10	10	HS-NW	1.0059659173964273	27.272727272727273	0.41323232323232323
1000	10	10	NWbar	1.007983659624551	0.0	0.8164646464646464
1000	10	10	S-NW	1.001995867178874	96.96969696969697	1.0180808080808081
1000	10	10	SAA	1.125239057729229	0.0	-1.0
1000	10	10	S-SAA	1.125239057729229	0.0	-1.0
1000	10	10	NW	1.0183580927766436	0.0	0.16121212121212122
1000	10	10	HS-NW	1.0129756397195473	79.79797979797979	0.16121212121212122
1000	10	10	NWbar	1.0081865121416171	0.0	0.8668686868686869
1000	10	10	S-NW	1.0053250825367663	38.38383838383838	0.8164646464646464
1000	10	10	SAA	1.1093691287164529	0.0	-1.0
1000	10	10	S-SAA	1.1093691287164529	0.0	-1.0
1000	10	10	NW	1.0072090456163765	0.0	0.36282828282828283
1000	10	10	HS-NW	1.0007134088507432	48.484848484848484	0.36282828282828283
