K	d	N	Method	TruePerf	alpha	bandwidth
1000	10	10	NW	2.0145407803495945	0.0	0.01
1000	10	10	HS-NW	1.7591585030118688	4.040404040404041	0.01
1000	10	10	NWbar	1.9623130419198014	0.0	0.6652525252525252
1000	10	10	S-NW	1.7405748859847316	1.0101010101010102	5.0
1000	10	10	SAA	1.7779314872351981	0.0	-1.0
1000	10	10	S-SAA	1.7455221250994313	1.0101010101010102	-1.0
1000	10	10	NW	2.0727071725434856	0.0	0.01
1000	10	10	HS-NW	1.7399267836701588	1.0101010101010102	0.01
1000	10	10	NWbar	1.9690157122607252	0.0	0.6652525252525252
1000	10	10	S-NW	1.7229239891133614	1.0101010101010102	0.5140404040404041
1000	10	10	SAA	1.8031016308237333	0.0	-1.0
1000	10	10	S-SAA	1.7437638890755807	1.0101010101010102	-1.0
1000	10	10	NW	2.0503122853453872	0.0	0.01
1000	10	10	HS-NW	1.7629595867806547	2.0202020202020203	0.01
1000	10	10	NWbar	1.8061448716196424	0.0	0.6148484848484849
1000	10	10	S-NW	1.735508555550432	1.0101010101010102	1.5725252525252524
1000	10	10	SAA	1.781541581537751	0.0	-1.0
1000	10	10	S-SAA	1.7640110702789815	1.0101010101010102	-1.0
1000	10	10	NW	2.0303291849360847	0.0	0.01
1000	10	10	HS-NW	1.755034086500636	2.0202020202020203	0.01
1000	10	10	NWbar	1.7549718556270864	0.0	0.5644444444444444
1000	10	10	S-NW	1.7450526004224458	1.0101010101010102	1.9253535353535354
1000	10	10	SAA	1.7616121458783367	0.0	-1.0
1000	10	10	S-SAA	1.727813415613261	1.0101010101010102	-1.0
1000	10	10	NW	2.015389568578443	0.0	0.01
1000	10	10	HS-NW	1.7294244230931244	2.0202020202020203	0.01
1000	10	10	NWbar	1.7377581594952176	0.0	0.5644444444444444
1000	10	10	S-NW	1.7212525233314104	2.0202020202020203	5.0
1000	10	10	SAA	1.8216328125291161	0.0	-1.0
1000	10	10	S-SAA	1.7673391006121293	1.0101010101010102	-1.0
1000	10	10	NW	2.012691406354291	0.0	0.01
1000	10	10	HS-NW	1.7694979526185564	4.040404040404041	0.01
1000	10	10	NWbar	1.8216328125291161	0.0	0.4636363636363636
1000	10	10	S-NW	1.7429539473050093	2.0202020202020203	4.495959595959596
1000	10	10	SAA	1.7265799378582725	0.0	-1.0
1000	10	10	S-SAA	1.7227899148794747	1.0101010101010102	-1.0
1000	10	10	NW	1.9990609714768564	0.0	0.01
1000	10	10	HS-NW	1.715190233841126	2.0202020202020203	0.01
1000	10	10	NWbar	1.9515462041951905	0.0	0.6652525252525252
1000	10	10	S-NW	1.7062998974043682	1.0101010101010102	3.991919191919192
1000	10	10	SAA	1.8360306158970836	0.0	-1.0
1000	10	10	S-SAA	1.7650669220966633	1.0101010101010102	-1.0
1000	10	10	NW	2.044670952695628	0.0	0.01
1000	10	10	HS-NW	1.7584921503666078	3.0303030303030303	0.01
1000	10	10	NWbar	2.14733318222593	0.0	0.7156565656565657
1000	10	10	S-NW	1.7556029310454027	2.0202020202020203	2.9838383838383837
1000	10	10	SAA	1.7508775760562632	0.0	-1.0
1000	10	10	S-SAA	1.72638226843323	1.0101010101010102	-1.0
1000	10	10	NW	1.9808650058869235	0.0	0.01
1000	10	10	HS-NW	1.7236961048665054	2.0202020202020203	0.01
1000	10	10	NWbar	1.7295135999671953	0.0	0.5644444444444444
1000	10	10	S-NW	1.7236961048665054	2.0202020202020203	0.01
1000	10	10	SAA	1.7584240244623084	0.0	-1.0
1000	10	10	S-SAA	1.7513195118491427	1.0101010101010102	-1.0
