K	d	N	Method	TruePerf	alpha	bandwidth
1000	10	10	HS-NW	1.1168664125215637	0.0	0.01
1000	10	10	NWbar	1.2639696186504312	0.0	0.6652525252525252
1000	10	10	S-NW	1.0942024900449114	1.0101010101010102	1.8245454545454545
1000	10	10	SAA	1.0896263279037937	0.0	-1.0
1000	10	10	S-SAA	1.0896263279037937	0.0	-1.0
1000	10	10	NW	1.302970622680466	0.0	0.01
1000	10	10	HS-NW	1.0877472390814555	1.0101010101010102	0.01
1000	10	10	NWbar	1.390999524979962	0.0	0.7156565656565657
1000	10	10	S-NW	1.083591433267419	1.0101010101010102	0.21161616161616162
1000	10	10	SAA	1.0846020601182176	0.0	-1.0
1000	10	10	S-SAA	1.0846020601182176	0.0	-1.0
1000	10	10	NW	1.310189730211908	0.0	0.01
1000	10	10	HS-NW	1.0846020601182176	0.0	0.01
1000	10	10	NWbar	1.0846020601182176	0.0	0.01
1000	10	10	S-NW	1.077006536588737	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	1.1134672339105731	0.0	-1.0
1000	10	10	S-SAA	1.107373453199035	1.0101010101010102	-1.0
1000	10	10	NW	1.3217109053942777	0.0	0.01
1000	10	10	HS-NW	1.1134672339105731	0.0	0.01
1000	10	10	NWbar	1.08978857903629	0.0	0.5644444444444444
1000	10	10	S-NW	1.0863326343187227	1.0101010101010102	0.21161616161616162
1000	10	10	SAA	1.1321975888597282	0.0	-1.0
1000	10	10	S-SAA	1.1319187416772871	1.0101010101010102	-1.0
1000	10	10	NW	1.2921725677839004	0.0	0.01
1000	10	10	HS-NW	1.1092613288627344	3.0303030303030303	0.01
1000	10	10	NWbar	1.2591961794307431	0.0	0.6652525252525252
1000	10	10	S-NW	1.096390656202782	2.0202020202020203	0.11080808080808081
1000	10	10	SAA	1.1107649637410766	0.0	-1.0
1000	10	10	S-SAA	1.1107649637410766	0.0	-1.0
1000	10	10	NW	1.3155033321075438	0.0	0.01
1000	10	10	HS-NW	1.1107649637410766	0.0	0.01
1000	10	10	NWbar	1.4338683565179517	0.0	0.7156565656565657
1000	10	10	S-NW	1.090760327407164	1.0101010101010102	0.11080808080808081
1000	10	10	SAA	1.1175228311117458	0.0	-1.0
1000	10	10	S-SAA	1.1175228311117458	0.0	-1.0
1000	10	10	NW	1.300005359115556	0.0	0.01
1000	10	10	HS-NW	1.1068336944232011	1.0101010101010102	0.01
1000	10	10	NWbar	1.109826635606258	0.0	0.6148484848484849
1000	10	10	S-NW	1.0917329557146052	1.0101010101010102	0.7156565656565657
1000	10	10	SAA	1.1041402904737905	0.0	-1.0
1000	10	10	S-SAA	1.1041402904737905	0.0	-1.0
1000	10	10	NW	1.2918101194995026	0.0	0.01
1000	10	10	HS-NW	1.1041402904737905	0.0	0.01
1000	10	10	NWbar	1.1316561071528943	0.0	0.6148484848484849
1000	10	10	S-NW	1.0978619952577668	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	1.0788032577946665	0.0	-1.0
1000	10	10	S-SAA	1.071816755786134	1.0101010101010102	-1.0
1000	10	10	NW	1.283502116187941	0.0	0.01
1000	10	10	HS-NW	1.0725338575835737	1.0101010101010102	0.01
1000	10	10	NWbar	1.248382310298295	0.0	0.6652525252525252
1000	10	10	S-NW	1.066500642150693	1.0101010101010102	3.73989898989899
1000	10	10	SAA	1.068686926964982	0.0	-1.0
1000	10	10	S-SAA	1.068686926964982	0.0	-1.0
1000	10	10	NW	1.2951418402577517	0.0	0.01
1000	10	10	HS-NW	1.068686926964982	0.0	0.01
1000	10	10	NWbar	1.1064113189098563	0.0	0.6148484848484849
1000	10	10	S-NW	1.068686926964982	0.0	0.01
1000	10	10	SAA	1.1022648305073737	0.0	-1.0
1000	10	10	S-SAA	1.1012868289477393	1.0101010101010102	-1.0
1000	10	10	NW	1.30607892628161	0.0	0.01
1000	10	10	HS-NW	1.0996441605768856	1.0101010101010102	0.01
1000	10	10	NWbar	1.2493521648068993	0.0	0.6652525252525252
1000	10	10	S-NW	1.0881255025212977	1.0101010101010102	0.21161616161616162
1000	10	10	SAA	1.0880962862409291	0.0	-1.0
1000	10	10	S-SAA	1.0880962862409291	0.0	-1.0
1000	10	10	NW	1.3052778784531274	0.0	0.01
1000	10	10	HS-NW	1.0806842906781382	1.0101010101010102	0.01
1000	10	10	NWbar	1.2565348619748946	0.0	0.6652525252525252
