K	d	N	Method	TruePerf	alpha	bandwidth
1000	10	10	FullInfo	0.7258670252206982	0.0	-1.0
1000	10	10	SAA	0.8276410679714566	0.0	-1.0
1000	10	10	S-SAA	0.805786760489351	1.0101010101010102	-1.0
1000	10	10	NW	0.9852101658157144	0.0	0.01
1000	10	10	HS-NW	0.8151645423697477	1.0101010101010102	0.01
1000	10	10	NWbar	0.78977534168222	0.0	0.5644444444444444
1000	10	10	S-NW	0.7892849757963508	1.0101010101010102	0.41323232323232323
1000	10	10	SAA	0.7909877988678633	0.0	-1.0
1000	10	10	S-SAA	0.7909877988678633	0.0	-1.0
1000	10	10	NW	0.9928773020228044	0.0	0.01
1000	10	10	HS-NW	0.7871570802044567	1.0101010101010102	0.01
1000	10	10	NWbar	1.0732129191008444	0.0	0.7156565656565657
1000	10	10	S-NW	0.7794197572798971	1.0101010101010102	0.060404040404040404
1000	10	10	SAA	0.8360964633745191	0.0	-1.0
1000	10	10	S-SAA	0.8180224898739197	1.0101010101010102	-1.0
1000	10	10	NW	1.0050540983422867	0.0	0.01
1000	10	10	HS-NW	0.8072218429532959	1.0101010101010102	0.01
1000	10	10	NWbar	0.8095900362898582	0.0	0.5140404040404041
1000	10	10	S-NW	0.8020519590245145	1.0101010101010102	0.4636363636363636
1000	10	10	SAA	0.8339381383638587	0.0	-1.0
1000	10	10	S-SAA	0.8146586276056939	1.0101010101010102	-1.0
1000	10	10	NW	0.9948467466381675	0.0	0.01
1000	10	10	HS-NW	0.8138111005289195	3.0303030303030303	0.01
1000	10	10	NWbar	1.0823577402842892	0.0	0.7156565656565657
1000	10	10	S-NW	0.8102709155699502	1.0101010101010102	0.31242424242424244
1000	10	10	SAA	0.8279926325564865	0.0	-1.0
1000	10	10	S-SAA	0.7877282662293021	1.0101010101010102	-1.0
1000	10	10	NW	0.9897846005728085	0.0	0.01
1000	10	10	HS-NW	0.7962175960506326	3.0303030303030303	0.01
1000	10	10	NWbar	0.8291118392002375	0.0	0.6148484848484849
1000	10	10	S-NW	0.7924218729638027	1.0101010101010102	1.6229292929292929
1000	10	10	SAA	0.8329141313221335	0.0	-1.0
1000	10	10	S-SAA	0.7987479135442344	1.0101010101010102	-1.0
1000	10	10	NW	0.9989961798185035	0.0	0.01
1000	10	10	HS-NW	0.8150894060367856	2.0202020202020203	0.01
1000	10	10	NWbar	0.9459715358292833	0.0	0.6652525252525252
1000	10	10	S-NW	0.7991126765339696	1.0101010101010102	5.0
1000	10	10	SAA	0.8268451329805941	0.0	-1.0
1000	10	10	S-SAA	0.8094911112395644	1.0101010101010102	-1.0
1000	10	10	NW	0.986219591461144	0.0	0.01
1000	10	10	HS-NW	0.8106957105883575	3.0303030303030303	0.01
1000	10	10	NWbar	0.8205493314245336	0.0	0.6148484848484849
1000	10	10	S-NW	0.8033531098573898	1.0101010101010102	0.31242424242424244
1000	10	10	SAA	0.8445850520202745	0.0	-1.0
1000	10	10	S-SAA	0.8151120437757653	1.0101010101010102	-1.0
1000	10	10	NW	1.0017524127825523	0.0	0.01
1000	10	10	HS-NW	0.8260757330054324	2.0202020202020203	0.01
1000	10	10	NWbar	0.8064484583255227	0.0	0.5644444444444444
1000	10	10	S-NW	0.7962966415324685	2.0202020202020203	0.6148484848484849
1000	10	10	SAA	0.8188393521436049	0.0	-1.0
1000	10	10	S-SAA	0.8100035187483483	1.0101010101010102	-1.0
1000	10	10	NW	1.0041978393120214	0.0	0.01
1000	10	10	HS-NW	0.8182711495742889	1.0101010101010102	0.01
1000	10	10	NWbar	0.8235606625358955	0.0	0.6148484848484849
1000	10	10	S-NW	0.7970536507340973	1.0101010101010102	0.7156565656565657
1000	10	10	SAA	0.7998263728297943	0.0	-1.0
1000	10	10	S-SAA	0.7984854974847181	1.0101010101010102	-1.0
1000	10	10	NW	0.9925095202145023	0.0	0.01
1000	10	10	HS-NW	0.7932897772236356	2.0202020202020203	0.01
1000	10	10	NWbar	0.7992467111358637	0.0	0.5644444444444444
1000	10	10	S-NW	0.7922827813164236	1.0101010101010102	0.6148484848484849
1000	10	10	SAA	0.8023840339305748	0.0	-1.0
1000	10	10	S-SAA	0.8023840339305748	0.0	-1.0
1000	10	10	NW	0.9838941647692592	0.0	0.01
1000	10	10	HS-NW	0.8023840339305748	0.0	0.01
1000	10	10	NWbar	0.8247335928258027	0.0	0.6148484848484849
1000	10	10	S-NW	0.8023840339305748	0.0	0.01
1000	10	10	SAA	0.8275348304438425	0.0	-1.0
1000	10	10	S-SAA	0.8120030501827219	1.0101010101010102	-1.0
1000	10	10	NW	1.0004464399193038	0.0	0.01
1000	10	10	HS-NW	0.8141993456891762	3.0303030303030303	0.01
1000	10	10	NWbar	0.8395868865687762	0.0	0.6148484848484849
1000	10	10	S-NW	0.8141993456891762	3.0303030303030303	0.01
1000	10	10	SAA	0.8506720958404812	0.0	-1.0
1000	10	10	S-SAA	0.8365903206212912	1.0101010101010102	-1.0
